Name,Date,Date_n,Year,Month,Flow,Flow_mmd,qc,P,P_MSWEP,Pres,LWd,SWd,RelHum,SpecHum,Temp,Tmax,Tmin,Wind,CO2,PET_FAO,PET_FAO_CO2,PET_Penman,PET_PT,PET_HargreavesSamani,Half_Mon,LAI,ocean,urban,cropland,pasture,forest,shrubland,sparse,water,Eckhardt,Chapman_maxwell,Lynehollick,Chapman,UKIH
CAMELS-BR_10500000,1994/7/12,1994193,1994,7,2866.663,4.021981325,0,0.001402767,0.016222427,100047.6563,369.5600891,249.9390106,79.46196747,0.013341838,22.22068405,28.74283028,17.31633759,1.154729962,359.51,3.775353944,3.759944446,5.287632544,4.574367338,3.579075704,1,5836.141113,,,,,99.99800745,0.00199255,,,4.021981325,2.700645156,4.021981325,2.705149035,4.021981325
CAMELS-BR_10500000,1994/7/13,1994194,1994,7,2688.711,3.772311371,0,0.329453498,0.003611871,99859.88281,400.6855774,166.7714996,85.67394257,0.016610064,24.52793312,29.36388206,19.77909851,0.718962431,359.51,2.782077779,2.775366155,3.811564255,3.416835839,3.593626996,1,5836.141113,,,,,99.99800745,0.00199255,,,3.772311371,2.69234778,3.772311371,2.697421958,3.772311371
CAMELS-BR_10500000,1994/7/14,1994195,1994,7,2504.154,3.513374479,0,0.907368422,0.04162972,99687.45313,405.2575989,202.8016663,84.4799881,0.016765226,24.96345711,30.59874344,20.60954857,0.561360061,359.51,3.346627445,3.341449592,4.563420703,4.146277783,3.695686799,1,5836.141113,,,,,99.99800745,0.00199255,,,3.513374479,2.682816009,3.513374479,2.688475171,3.513374479
CAMELS-BR_10500000,1994/7/15,1994196,1994,7,2303.374,3.231676417,0,7.027392864,0.699495494,99658.69531,413.2684937,171.0087738,89.83998108,0.018521998,25.482481,29.15657616,22.94658279,0.512727499,359.51,2.910546036,2.90665881,3.888771906,3.651404747,3.911525471,1,5836.141113,,,,,99.99800745,0.00199255,,,3.231676417,2.671946481,3.231676417,2.678239353,3.231676417
CAMELS-BR_10500000,1994/7/16,1994197,1994,7,2170.758,3.045613711,0,4.899112701,0.504912794,99645.40625,417.6082458,187.9812012,87.82618713,0.018291172,25.66796494,30.45279121,21.95458412,0.412506938,359.51,3.177065472,3.173742545,4.262786251,3.974945298,3.772743593,2,6074.793945,,,,,99.99800745,0.00199255,,,3.045613711,2.660239954,3.045613711,2.66691374,3.045613711
CAMELS-BR_10500000,1994/7/17,1994198,1994,7,2027.655,2.844837549,0,5.242269516,0.691408992,99633.47656,416.9716492,182.2337646,88.82634735,0.018838607,25.9635849,30.78581238,22.41317368,0.578567564,359.51,3.132285524,3.127869384,4.193668062,3.919963406,3.819662858,2,6074.793945,,,,,99.99800745,0.00199255,,,2.844837549,2.647630009,2.844837549,2.65471608,2.844837549
CAMELS-BR_10500000,1994/7/18,1994199,1994,7,1901.372,2.66766016,0,6.067472458,0.450616479,99563.91406,417.6085205,191.1224213,88.11849976,0.01858289,25.83714104,31.51703072,22.10688972,0.477894902,359.51,3.286741346,3.28347756,4.396316672,4.112827851,3.816937969,2,6074.793945,,,,,99.99800745,0.00199255,,,2.66766016,2.634246052,2.66766016,2.641677966,2.66766016
CAMELS-BR_10500000,1994/7/19,1994200,1994,7,1790.994,2.51279778,0,1.748322487,0.155389875,99481.90625,418.7709656,191.1712494,86.53224945,0.01832254,25.96743011,31.13986588,22.42442894,0.685255885,359.51,3.294019818,3.289668737,4.446928302,4.08794171,3.835422963,2,6074.793945,,,,,99.99800745,0.00199255,,,2.51279778,2.51279778,2.51279778,2.51279778,2.51279778
CAMELS-BR_10500000,1994/7/20,1994201,1994,7,1692.536,2.374659381,0,3.801506042,0.458332747,99455.61719,411.5549316,197.7021179,86.54214478,0.018861471,26.44784737,31.14953423,22.77608109,0.873886585,359.51,3.414968668,3.409156345,4.61508333,4.232209284,3.87365614,2,6074.793945,,,,,99.99800745,0.00199255,,,2.374659381,2.374659381,2.374659381,2.374659381,2.374659381
CAMELS-BR_10500000,1994/7/21,1994202,1994,7,1574.73,2.209375379,0,1.277307749,0.336058855,99369.01563,415.3381958,195.2726898,87.08525085,0.018432317,25.93196487,31.02586746,22.42151833,0.935434937,359.51,3.361067973,3.35546267,4.544164458,4.171538017,3.85042219,2,6074.793945,,,,,99.99800745,0.00199255,,,2.209375379,2.209375379,2.209375379,2.209375379,2.209375379
CAMELS-BR_10500000,1994/7/22,1994203,1994,7,1520.05,2.132658326,0,2.17275238,0.963891149,99300.30469,414.8682861,198.3780212,86.6601181,0.019108808,26.59394264,31.17285156,23.35006142,0.940625727,359.51,3.455951662,3.45074663,4.666181453,4.281600803,3.949029503,2,6074.793945,,,,,99.99800745,0.00199255,,,2.132658326,2.132658326,2.132658326,2.132658326,2.132658326
CAMELS-BR_10500000,1994/7/23,1994204,1994,7,1478.026,2.073697875,0,10.50056458,6.791003704,99390.0625,416.2096558,173.8570557,87.69594574,0.019137945,26.38529205,31.30970383,22.99657631,0.872837901,359.51,3.082786187,3.078007325,4.153516456,3.814059435,3.918164497,2,6074.793945,,,,,99.99800745,0.00199255,,,2.073697875,2.073697875,2.073697875,2.073697875,2.073697875
CAMELS-BR_10500000,1994/7/24,1994205,1994,7,1436.447,2.015361767,0,16.33248711,9.81775856,99588.0625,424.3300476,140.7888336,89.91401672,0.018013801,25.01413536,28.2653923,22.45446205,0.851722121,359.51,2.459789111,2.454740925,3.318072433,3.056585552,3.947925301,2,6074.793945,,,,,99.99800745,0.00199255,,,2.015361767,2.015361767,2.015361767,2.015361767,2.015361767
CAMELS-BR_10500000,1994/7/25,1994206,1994,7,1392.396,1.953557397,0,5.92137146,0.727796018,99568.73438,419.4685669,149.5476074,92.51377106,0.018029846,24.51273727,27.54430008,22.29819679,0.332257777,359.51,2.540951832,2.539212037,3.347696904,3.203586456,3.946741098,2,6074.793945,,,,,99.99800745,0.00199255,,,1.953557397,1.953557397,1.953557397,1.953557397,1.953557397
CAMELS-BR_10500000,1994/7/26,1994207,1994,7,1337.344,1.876318421,0,5.378780365,0.678408802,99498.21875,420.3153687,168.9868469,88.59566498,0.017756063,25.03578758,30.56891823,21.66619873,0.352136195,359.51,2.914906617,2.913325448,3.898832691,3.646759033,3.830178123,2,6074.793945,,,,,99.99800745,0.00199255,,,1.876318421,1.876318421,1.876318421,1.876318421,1.876318421
CAMELS-BR_10500000,1994/7/27,1994208,1994,7,1283.131,1.800256577,0,2.775057316,0.296812892,99438.07813,422.4277344,180.8601685,88.79294586,0.018677475,25.78222466,30.30601883,22.38129425,0.367735565,359.51,3.104620312,3.103284433,4.138805162,3.892035074,3.905972484,2,6074.793945,,,,,99.99800745,0.00199255,,,1.800256577,1.800256577,1.800256577,1.800256577,1.800256577
CAMELS-BR_10500000,1994/7/28,1994209,1994,7,1232.556,1.729298915,0,5.213942051,1.349238753,99414.74219,421.4180298,177.0137024,89.0168457,0.018769335,25.85198784,30.57964516,22.67264175,0.390291393,359.51,3.072592929,3.071278523,4.091379441,3.850752355,3.94156039,2,6074.793945,,,,,99.99800745,0.00199255,,,1.729298915,1.729298915,1.729298915,1.729298915,1.729298915
CAMELS-BR_10500000,1994/7/29,1994210,1994,7,1182.75,1.659420173,0,11.87438488,3.721384048,99541.96875,420.2618408,139.4052734,92.84907532,0.018968856,25.23190308,29.55167007,22.62901306,0.449666947,359.51,2.470742682,2.468549508,3.251327467,3.114394668,3.977304919,2,6074.793945,,,,,99.99800745,0.00199255,,,1.659420173,1.659420173,1.659420173,1.659420173,1.659420173
CAMELS-BR_10500000,1994/7/30,1994211,1994,7,1122.932,1.575494411,0,2.145741701,0.677211344,99609.77344,420.0894165,177.120163,89.22293091,0.018231547,25.34704208,30.48521423,22.00717926,0.429610908,359.51,3.052912738,3.049855671,4.067824671,3.827951968,3.894626014,2,6074.793945,,,,,99.99800745,0.00199255,,,1.575494411,1.575494411,1.575494411,1.575494411,1.575494411
CAMELS-BR_10500000,1994/7/31,1994212,1994,7,1064.291,1.493220001,0,1.42500186,0.044479072,99603.86719,415.8080139,203.9816742,86.33927917,0.018638108,26.29872704,31.84833717,22.44104767,0.6486215,359.51,3.545402424,3.540144712,4.765059658,4.412604252,3.959874076,2,6074.793945,,,,,99.99800745,0.00199255,,,1.493220001,1.493220001,1.493220001,1.493220001,1.493220001
CAMELS-BR_10500000,1994/8/1,1994213,1994,8,999.102,1.401758625,0,1.290176988,0.04501956,99506.63281,409.4969177,220.2482758,84.21328735,0.0187546,26.83971214,32.76821136,22.47114182,0.817658246,357.59,3.861120117,3.855000813,5.214374157,4.765850452,4.036162178,1,6271.291504,,,,,99.99800745,0.00199255,,,1.401758625,1.401758625,1.401758625,1.401758625,1.401758625
CAMELS-BR_10500000,1994/8/2,1994214,1994,8,920.442,1.291397187,0,3.590848684,0.906010807,99436.8125,408.0338135,219.9802094,84.96871948,0.018502755,26.39052391,31.56423569,22.32038879,0.745882213,357.59,3.773721199,3.768817361,5.095868127,4.683674513,3.96317114,1,6271.291504,,,,,99.99800745,0.00199255,,,1.291397187,1.291397187,1.291397187,1.291397187,1.291397187
CAMELS-BR_10500000,1994/8/3,1994215,1994,8,853.929,1.198078215,0,9.157147408,2.730269432,99537.49219,422.51297,146.7632599,90.59621429,0.019271359,25.87346268,29.90758514,23.27444839,0.687835157,357.59,2.629868291,2.626195442,3.506900086,3.287922137,4.097787586,1,6271.291504,,,,,99.99800745,0.00199255,,,1.198078215,1.198078215,1.198078215,1.198078215,1.198078215
CAMELS-BR_10500000,1994/8/4,1994216,1994,8,815.406,1.144029732,0,13.94935608,2.371044636,99706.15625,423.3298035,113.1904373,94.00022888,0.018059103,24.20827293,26.13799858,22.4424572,0.874987245,357.59,1.994614952,1.989796843,2.657656648,2.530224594,3.959382557,1,6271.291504,,,,,99.99800745,0.00199255,,,1.144029732,1.144029732,1.144029732,1.144029732,1.144029732
CAMELS-BR_10500000,1994/8/5,1994217,1994,8,786.956,1.104113855,0,5.368941784,1.45333159,99646.40625,416.1039429,177.0498962,90.70671844,0.017918838,24.71146584,30.00408745,21.46510887,0.488571912,357.59,3.025641217,3.021953256,4.013059991,3.812065329,3.906419372,1,6271.291504,,,,,99.99800745,0.00199255,,,1.104113855,1.104113855,1.104113855,1.104113855,1.104113855
CAMELS-BR_10500000,1994/8/6,1994218,1994,8,763.539,1.07125937,0,4.051551342,1.332912803,99602.67188,417.9376526,215.6153107,88.12529755,0.018351475,25.6133461,30.73903084,22.22327423,0.403315872,357.59,3.659589319,3.656384142,4.864736061,4.600355601,3.985017549,1,6271.291504,,,,,99.99800745,0.00199255,,,1.07125937,1.07125937,1.07125937,1.07125937,1.07125937
CAMELS-BR_10500000,1994/8/7,1994219,1994,8,738.089,1.035552548,0,5.339982033,0.973682225,99585.4375,420.2066345,189.9606018,89.29284668,0.018846925,25.80689049,30.46884537,22.6547718,0.592454731,357.59,3.285699404,3.281483682,4.375890752,4.127700929,4.044461896,1,6271.291504,,,,,99.99800745,0.00199255,,,1.035552548,1.035552548,1.035552548,1.035552548,1.035552548
CAMELS-BR_10500000,1994/8/8,1994220,1994,8,722.063,1.013067773,0,1.9985286,0.230271384,99424.35938,414.8041992,205.9700928,86.71933746,0.018356852,25.88444519,31.07005501,22.3284874,0.779682219,357.59,3.554770025,3.549961988,4.78287528,4.429596045,4.016704775,1,6271.291504,,,,,99.99800745,0.00199255,,,1.013067773,1.013067773,1.013067773,1.013067773,1.013067773
CAMELS-BR_10500000,1994/8/9,1994221,1994,8,708.433,0.99394463,0,0.532026172,0.177687049,99294.46875,412.0896912,238.7597656,85.81134796,0.018619329,26.3908844,32.65526581,22.27345657,0.847819626,357.59,4.140904402,4.136021055,5.55996336,5.169643629,4.113389758,1,6271.291504,,,,,99.99800745,0.00199255,,,0.99394463,0.99394463,0.99394463,0.99394463,0.99394463
CAMELS-BR_10500000,1994/8/10,1994222,1994,8,699.4,0.981271164,0,7.044950485,2.804548264,99318.38281,412.670166,215.1731873,88.20951843,0.01939588,26.44915962,31.45357132,22.99564743,1.058596969,357.59,3.740842971,3.734500977,5.026982487,4.695959476,4.098557695,1,6271.291504,,,,,99.99800745,0.00199255,,,0.981271164,0.981271164,0.981271164,0.981271164,0.981271164
CAMELS-BR_10500000,1994/8/11,1994223,1994,8,735.792,1.032329815,0,19.99600983,10.58907795,99689.0625,419.2886658,85.79753876,91.97943115,0.016481845,23.02459717,25.93610191,21.44750214,2.072698116,357.59,1.677441837,1.668771996,2.292382109,2.023825985,4.017142193,1,6271.291504,,,,,99.99800745,0.00199255,,,0.978465383,0.976533029,0.981401866,0.976390562,0.97570726
CAMELS-BR_10500000,1994/8/12,1994224,1994,8,805.88,1.130664578,0,0.287547231,0.038460016,99816.40625,391.6169739,220.3598633,81.69644165,0.013967884,22.48197174,27.02560425,19.39297104,1.219127655,357.59,3.492333,3.479780916,4.845109002,4.252206199,3.802032436,1,6271.291504,,,,,99.99800745,0.00199255,,,0.979673426,0.97234404,0.981914322,0.971941254,0.970143356
CAMELS-BR_10500000,1994/8/13,1994225,1994,8,827.372,1.160818252,0,0.20034501,0.014314223,99684.97656,389.2467651,251.8553925,82.48265839,0.015611042,24.15921211,30.8607254,19.28243065,0.749814868,357.59,4.087355892,4.079237794,5.57434715,5.071452113,4.071860531,1,6271.291504,,,,,99.99800745,0.00199255,,,0.982020306,0.968351317,0.982753065,0.967865458,0.964579453
CAMELS-BR_10500000,1994/8/14,1994226,1994,8,805.88,1.130664578,0,2.544987917,0.17318441,99596.85156,403.2060547,243.5155182,85.25521088,0.0179998,25.91712761,31.48130035,21.72680473,0.687406421,357.59,4.120085215,4.113770178,5.53889154,5.151783481,4.063826034,1,6271.291504,,,,,99.99800745,0.00199255,,,0.983070275,0.964245677,0.983587514,0.963831289,0.959015549
CAMELS-BR_10500000,1994/8/15,1994227,1994,8,763.539,1.07125937,0,3.491797686,0.597251832,99613.30469,417.9573669,206.616684,87.26718903,0.018540757,25.90435791,31.32398033,21.91207695,0.547919452,357.59,3.571310262,3.56687172,4.771864842,4.470682413,4.072971761,1,6271.291504,,,,,99.99800745,0.00199255,,,0.981724127,0.959879275,0.984188434,0.959609651,0.953451645
CAMELS-BR_10500000,1994/8/16,1994228,1994,8,724.345,1.016269461,0,7.169849873,1.712312102,99615.34375,415.3793945,187.7410278,89.21986389,0.018046968,25.1094532,29.26529694,21.76576042,0.561207712,357.59,3.189207026,3.184962812,4.254805035,4.009228911,4.07001424,2,6356.841797,,,,,99.99800745,0.00199255,,,0.97826303,0.955277259,0.984493444,0.955139044,0.947887741
CAMELS-BR_10500000,1994/8/17,1994229,1994,8,712.966,1.000304513,0,7.091050148,2.312754393,99589.14844,415.3477173,193.6517944,89.02677155,0.018104374,25.17837334,29.84089088,21.92214584,0.597100914,357.59,3.309986803,3.305565598,4.414526612,4.161087839,4.084825893,2,6356.841797,,,,,99.99800745,0.00199255,,,0.974324435,0.950640804,0.984615259,0.950532926,0.942323837
CAMELS-BR_10500000,1994/8/18,1994230,1994,8,692.655,0.971807804,0,3.685271502,2.441317558,99482.17188,418.7885132,201.4868927,88.55763245,0.018430693,25.61372375,30.81712532,22.18144035,0.408901155,357.59,3.485168127,3.483077884,4.622220701,4.379028671,4.113144844,2,6356.841797,,,,,99.99800745,0.00199255,,,0.969433952,0.945906432,0.971807804,0.945860328,0.936759933
CAMELS-BR_10500000,1994/8/19,1994231,1994,8,663.709,0.931196029,0,2.48246026,0.553915322,99422.46875,413.1401367,236.443222,86.17717743,0.018492341,26.19774437,32.08853149,22.5044384,0.608831346,357.59,4.102846228,4.099080172,5.475563734,5.139825343,4.181138568,2,6356.841797,,,,,99.99800745,0.00199255,,,0.931196029,0.931196029,0.931196029,0.931196029,0.931196029
CAMELS-BR_10500000,1994/8/20,1994232,1994,8,639.581,0.897343998,0,13.08557606,14.94356346,99498.91406,417.0210571,156.1450806,92.1315155,0.01886999,25.23641396,29.16260338,22.74104309,0.711201012,357.59,2.748931714,2.745145016,3.641903231,3.476006998,4.246094467,2,6356.841797,,,,,99.99800745,0.00199255,,,0.897343998,0.897343998,0.897343998,0.897343998,0.897343998
CAMELS-BR_10500000,1994/8/21,1994233,1994,8,628.725,0.882112829,0,5.487978935,3.376054764,99590.82031,424.6305237,161.0073547,91.64943695,0.018740203,25.25602341,29.75959969,22.53832054,0.517448962,357.59,2.845356893,2.842132648,3.751981843,3.588055109,4.208552452,2,6356.841797,,,,,99.99800745,0.00199255,,,0.882112829,0.882112829,0.882112829,0.882112829,0.882112829
CAMELS-BR_10500000,1994/8/22,1994234,1994,8,620.091,0.869999167,0,2.644173861,0.372396201,99468.15625,417.8645935,207.5588531,88.15399933,0.018703453,25.93055344,30.90707207,22.42562485,0.744392037,357.59,3.604221078,3.599323824,4.814494552,4.523923264,4.180560417,2,6356.841797,,,,,99.99800745,0.00199255,,,0.869999167,0.869999167,0.869999167,0.869999167,0.869999167
CAMELS-BR_10500000,1994/8/23,1994235,1994,8,611.503,0.857950044,0,1.511302114,1.192639709,99453.73438,414.2703552,230.3369598,86.04534912,0.018607795,26.26503754,32.11979675,22.24525261,0.645506561,357.59,4.013411668,4.0090743,5.363626133,5.020006655,4.22122989,2,6356.841797,,,,,99.99800745,0.00199255,,,0.857950044,0.857950044,0.857950044,0.857950044,0.857950044
CAMELS-BR_10500000,1994/8/24,1994236,1994,8,607.225,0.85194793,0,7.414570808,5.586303711,99522.50781,419.8131409,198.2751465,90.23246002,0.019033752,25.7694397,29.80557823,22.73482704,0.701498985,357.59,3.419206415,3.414428703,4.541444557,4.322442702,4.266800975,2,6356.841797,,,,,99.99800745,0.00199255,,,0.85194793,0.85194793,0.85194793,0.85194793,0.85194793
CAMELS-BR_10500000,1994/8/25,1994237,1994,8,611.503,0.857950044,0,3.247440815,1.172788739,99549.83594,420.0763245,220.9892578,87.48794556,0.018271105,25.68386269,30.24954414,22.2202816,0.486693382,357.59,3.768029767,3.76441631,5.015434632,4.735413458,4.19946212,2,6356.841797,,,,,99.99800745,0.00199255,,,0.847996108,0.847639016,0.851963295,0.847612689,0.826105732
CAMELS-BR_10500000,1994/8/26,1994238,1994,8,626.563,0.879079503,0,5.196997166,3.321326494,99526.42188,414.7749329,224.127182,88.76596832,0.018926652,25.96871567,30.15012741,22.38580894,0.658915043,357.59,3.817172256,3.812178398,5.078408969,4.819218621,4.232361524,2,6356.841797,,,,,99.99800745,0.00199255,,,0.845055662,0.843481623,0.852048033,0.843391,0.800263534
CAMELS-BR_10500000,1994/8/27,1994239,1994,8,628.725,0.882112829,0,1.09316361,0.634914577,99568.9375,419.4457092,231.2179565,87.01589203,0.018633202,26.14724541,31.72432709,22.19729233,0.473256081,357.59,4.009265323,4.005468688,5.323006883,5.03601025,4.238373351,2,6356.841797,,,,,99.99800745,0.00199255,,,0.842365933,0.839382033,0.852194191,0.839274122,0.774421335
CAMELS-BR_10500000,1994/8/28,1994240,1994,8,613.646,0.860956712,0,2.555039883,1.861679673,99532.25781,414.3887024,246.0854492,84.62438965,0.018852403,26.81849289,32.40282822,22.75703049,0.760184824,357.59,4.314759864,4.308281526,5.780918753,5.379954706,4.309202285,2,6356.841797,,,,,99.99800745,0.00199255,,,0.838959098,0.835216445,0.852293208,0.835153019,0.748579137
CAMELS-BR_10500000,1994/8/29,1994241,1994,8,588.116,0.825137649,0,3.959986687,4.270471573,99431.38281,420.8328857,227.023407,87.39285278,0.019512238,26.77648354,31.68738747,23.31724358,0.670033574,357.59,3.999951129,3.995688484,5.317189504,5.022667194,4.343398529,2,6356.841797,,,,,99.99800745,0.00199255,,,0.825137649,0.825137649,0.825137649,0.825137649,0.722736938
CAMELS-BR_10500000,1994/8/30,1994242,1994,8,554.717,0.778278233,0,3.455160141,0.732607067,99454.3125,417.0155029,228.6119537,87.17787933,0.019257868,26.62379265,31.39103127,23.35787964,0.820702434,357.59,4.013702243,4.007821834,5.357480631,5.036584585,4.363254687,2,6356.841797,,,,,99.99800745,0.00199255,,,0.778278233,0.778278233,0.778278233,0.778278233,0.69689474
CAMELS-BR_10500000,1994/8/31,1994243,1994,8,518.029,0.726804289,0,1.642787457,0.095691435,99480.70313,419.0115967,213.3837738,86.49510956,0.019331297,26.81035805,32.5874939,22.95964241,0.851044416,357.59,3.838862176,3.832792009,5.131048525,4.781428856,4.359964321,2,6356.841797,,,,,99.99800745,0.00199255,,,0.726804289,0.726804289,0.726804289,0.726804289,0.671052542
CAMELS-BR_10500000,1994/9/1,1994244,1994,9,476.432,0.668442927,0,4.523272991,2.901924372,99418.60156,420.4221497,226.0126648,86.07423401,0.019003967,26.63608551,32.58367157,22.98867035,0.714025021,355.86,4.033751676,4.029364791,5.379615886,5.037439915,4.371451114,1,6319.388672,,,,,99.99800745,0.00199255,,,0.668442927,0.668442927,0.668442927,0.668442927,0.645210343
CAMELS-BR_10500000,1994/9/2,1994245,1994,9,432.395,0.6066582,0,3.594219208,2.730327845,99448.92969,422.2842407,202.7251282,89.02263641,0.018958773,25.99378395,30.82187271,23.26166344,0.736745417,355.86,3.582640959,3.578266772,4.760049954,4.5084719,4.399029187,1,6319.388672,,,,,99.99800745,0.00199255,,,0.6066582,0.6066582,0.6066582,0.6066582,0.6066582
CAMELS-BR_10500000,1994/9/3,1994246,1994,9,423.035,0.593525946,0,8.010689735,3.376362085,99592.52344,420.9941711,170.2020416,89.3008194,0.018362777,25.37838554,28.7006588,22.96205711,0.97960645,355.86,2.997019738,2.990488759,4.02431891,3.751573409,4.442652794,1,6319.388672,,,,,99.99800745,0.00199255,,,0.593525946,0.593525946,0.593525946,0.593525946,0.593525946
CAMELS-BR_10500000,1994/9/4,1994247,1994,9,438.047,0.614588061,0,8.1981287,3.177337646,99671.48438,416.3153381,200.70401,88.39250183,0.018414091,25.66166878,30.09128761,22.24674416,0.714121699,355.86,3.484732653,3.478657859,4.650126076,4.377266926,4.311765294,1,6319.388672,,,,,99.99800745,0.00199255,,,0.591440448,0.590610042,0.593579862,0.590548818,0.614588061
CAMELS-BR_10500000,1994/9/5,1994248,1994,9,512.006,0.718353909,0,9.073225975,3.695675135,99648.20313,422.8268127,194.2214661,91.60995483,0.01871755,25.20419312,27.91734886,22.59571648,0.547447383,355.86,3.297054901,3.292606721,4.345778888,4.184664199,4.4296447,1,6319.388672,,,,,99.99800745,0.00199255,,,0.593551542,0.588252384,0.593953041,0.58792082,0.64211204
CAMELS-BR_10500000,1994/9/6,1994249,1994,9,571.325,0.801579565,0,5.318770885,0.885446787,99558.22656,423.7236938,198.583313,90.04369354,0.019063504,25.83059692,30.40687752,22.61468315,0.563308418,355.86,3.481142882,3.477291408,4.59618222,4.393719457,4.369204203,1,6319.388672,,,,,99.99800745,0.00199255,,,0.59886027,0.586342663,0.594802979,0.585797109,0.669636019
CAMELS-BR_10500000,1994/9/7,1994250,1994,9,583.901,0.819223926,0,3.083734751,1.28498435,99459.92188,424.7915649,233.0346222,87.53245544,0.019494319,26.76306534,32.24717331,23.35959816,0.521701455,355.86,4.149380908,4.146299397,5.47994037,5.217719139,4.442939094,1,6319.388672,,,,,99.99800745,0.00199255,,,0.60463076,0.58454227,0.595906776,0.58395264,0.697159998
CAMELS-BR_10500000,1994/9/8,1994251,1994,9,556.783,0.781176869,0,9.648427963,7.097900391,99380.17188,421.4457092,196.3188629,89.07109833,0.019076791,26.00158691,30.42599297,23.06819153,0.624170303,355.86,3.470794626,3.46795489,4.601799094,4.365252604,4.447765954,1,6319.388672,,,,,99.99800745,0.00199255,,,0.608639925,0.582566421,0.596952695,0.582074914,0.724683977
CAMELS-BR_10500000,1994/9/9,1994252,1994,9,560.923,0.786985366,0,10.41321659,2.918759108,99556.83594,421.4692078,160.4907074,92.53762054,0.018223576,24.60460663,27.15923309,22.59288406,1.250102162,355.86,2.750189033,2.742592596,3.707366116,3.523458988,4.448799564,1,6319.388672,,,,,99.99800745,0.00199255,,,0.612700539,0.580640287,0.597910733,0.580134051,0.752207957
CAMELS-BR_10500000,1994/9/10,1994253,1994,9,596.581,0.837014201,0,8.195757866,1.851972818,99600.20313,415.23526,199.7551575,90.16446686,0.018134147,25.00830269,28.20581818,22.5266571,0.803729773,355.86,3.39381208,3.387618979,4.526547033,4.302353787,4.468637146,1,6319.388672,,,,,99.99800745,0.00199255,,,0.618559193,0.578988603,0.599006801,0.57835558,0.779731936
CAMELS-BR_10500000,1994/9/11,1994254,1994,9,665.919,0.9342967,0,8.310120583,1.273490787,99491.71875,423.0735474,226.3087158,89.76130676,0.018979721,25.80444145,30.32201958,22.66752052,0.388902456,355.86,3.920443928,3.918339095,5.140894645,4.953385238,4.425831455,1,6319.388672,,,,,99.99800745,0.00199255,,,0.628004778,0.577849262,0.600474351,0.576971404,0.807255915
CAMELS-BR_10500000,1994/9/12,1994255,1994,9,758.888,1.064733931,0,2.117753029,2.717890978,99419.9375,424.980835,225.9063568,88.95085907,0.019088639,26.06386566,30.52345085,22.86450768,0.478510469,355.86,3.931167359,3.928925008,5.180467727,4.961346543,4.454411824,1,6319.388672,,,,,99.99800745,0.00199255,,,0.642189041,0.577385925,0.602517315,0.576182803,0.834779894
CAMELS-BR_10500000,1994/9/13,1994256,1994,9,803.506,1.127333812,0,4.758776188,1.263790488,99379.24219,418.9393005,249.1057129,86.93882751,0.019486081,26.85537338,32.37739563,22.88899994,0.762484372,355.86,4.40171399,4.396900692,5.847463323,5.538713402,4.473076609,1,6319.388672,,,,,99.99800745,0.00199255,,,0.658218356,0.577246166,0.605043963,0.575895139,0.862303873
CAMELS-BR_10500000,1994/9/14,1994257,1994,9,801.133,1.124004449,0,5.837311268,6.660442829,99303.07031,423.4472961,209.5681152,90.11204529,0.019611156,26.22737503,29.22115898,23.8185482,1.0212605,355.86,3.639126923,3.633643909,4.861351367,4.62309421,4.64269044,1,6319.388672,,,,,99.99800745,0.00199255,,,0.673403232,0.577090873,0.607709399,0.575761748,0.889827853
CAMELS-BR_10500000,1994/9/15,1994258,1994,9,808.258,1.134000956,0,8.932658195,7.132143497,99336.8125,429.1122742,186.0641937,91.27196503,0.019795733,26.16473961,30.29553413,23.56919479,0.641370535,355.86,3.327582551,3.325151075,4.37787442,4.211324466,4.587920688,1,6319.388672,,,,,99.99800745,0.00199255,,,0.688308244,0.57698808,0.610378255,0.575646743,0.917351832
CAMELS-BR_10500000,1994/9/16,1994259,1994,9,844.235,1.184477354,0,7.03281498,2.708027363,99378.00781,427.3453674,214.6948547,90.19090271,0.019404722,26.07863045,30.01828575,23.59706306,0.524750888,355.86,3.768894771,3.766754753,4.952233312,4.767743962,4.611591605,2,6248.917969,,,,,99.99800745,0.00199255,,,0.704546786,0.577143441,0.613188249,0.575687319,0.944875811
CAMELS-BR_10500000,1994/9/17,1994260,1994,9,853.929,1.198078215,0,6.971508026,2.246874332,99448.85938,427.2160645,160.7608795,92.10169983,0.019589994,25.84203339,28.4953804,23.52547455,0.737340331,355.86,2.864595906,2.861000603,3.784042789,3.62929075,4.633879589,2,6248.917969,,,,,99.99800745,0.00199255,,,0.720601161,0.577366497,0.616147884,0.575891088,0.97239979
CAMELS-BR_10500000,1994/9/18,1994261,1994,9,824.974,1.157453814,0,14.56107616,4.567104816,99588.96094,426.2062073,164.7127838,90.86480713,0.018848103,25.48751831,29.60884094,22.69942856,0.84968847,355.86,2.948943024,2.943481884,3.920364692,3.717313109,4.515782699,2,6248.917969,,,,,99.99800745,0.00199255,,,0.734334993,0.577380355,0.619023191,0.576023778,0.999923769
CAMELS-BR_10500000,1994/9/19,1994262,1994,9,777.557,1.090926884,0,5.810229778,1.851107478,99503.32031,424.2452698,231.2828979,87.17054749,0.019274814,26.63485527,31.46005249,22.98991394,0.391308606,355.86,4.082467419,4.080169724,5.38725105,5.13250064,4.509407048,2,6248.917969,,,,,99.99800745,0.00199255,,,0.744827044,0.577055211,0.621609487,0.575881522,1.027447749
